trial,universe,n_assets,T_in,T_out,start_idx,seriation,F,base_es95,repair_es95,gain,note
1725,reit,25,318,125,5009,classical,0,-0.030391546753568983,-0.027835558766437733,0.002555987987131251,
1725,reit,25,318,125,5009,classical,1,-0.030391546753568983,-0.029560311421323572,0.0008312353322454114,
1725,reit,25,318,125,5009,classical,2,-0.030391546753568983,-0.029774218469639673,0.0006173282839293109,
1726,reit,21,260,125,838,fiedler,0,-0.03443750448275028,-0.033731452214951364,0.0007060522677989137,
1726,reit,21,260,125,838,fiedler,1,-0.03443750448275028,-0.03345444123585004,0.0009830632469002357,
1726,reit,21,260,125,838,fiedler,2,-0.03443750448275028,-0.033523330858236985,0.0009141736245132925,
1726,reit,21,260,125,838,classical,0,-0.033444692655223006,-0.03269320970914458,0.0007514829460784286,
1726,reit,21,260,125,838,classical,1,-0.033444692655223006,-0.0325602509967047,0.000884441658518309,
1726,reit,21,260,125,838,classical,2,-0.033444692655223006,-0.03302541535880403,0.0004192772964189753,
1727,reit,22,303,125,5411,fiedler,0,-0.029775080482285117,-0.028800288766726276,0.0009747917155588405,
1727,reit,22,303,125,5411,fiedler,1,-0.029775080482285117,-0.03033026045251608,-0.0005551799702309644,
1727,reit,22,303,125,5411,fiedler,2,-0.029775080482285117,-0.031080584010964172,-0.001305503528679055,
1727,reit,22,303,125,5411,classical,0,-0.026822632093617047,-0.025320156792048416,0.0015024753015686308,
1727,reit,22,303,125,5411,classical,1,-0.026822632093617047,-0.0281867822587091,-0.0013641501650920526,
1727,reit,22,303,125,5411,classical,2,-0.026822632093617047,-0.028462319643844183,-0.0016396875502271355,
1728,sp500,19,611,125,131,fiedler,0,-0.01003153714095493,-0.009461403023856027,0.0005701341170989034,
1728,sp500,19,611,125,131,fiedler,1,-0.01003153714095493,-0.009878992553710938,0.00015254458724399227,
1728,sp500,19,611,125,131,fiedler,2,-0.01003153714095493,-0.009603951049804688,0.0004275860911502425,
1728,sp500,19,611,125,131,classical,0,-0.008430847722472278,-0.008415169642857143,1.5678079615135537e-05,
1728,sp500,19,611,125,131,classical,1,-0.008430847722472278,-0.009018709385463172,-0.0005878616629908934,
1728,sp500,19,611,125,131,classical,2,-0.008430847722472278,-0.00894046923828125,-0.000509621515808972,
1729,sp500,20,434,125,125,fiedler,0,-0.022038684287221815,-0.019906236607142858,0.0021324476800789575,
1729,sp500,20,434,125,125,fiedler,1,-0.022038684287221815,-0.021416253365652903,0.0006224309215689117,
1729,sp500,20,434,125,125,fiedler,2,-0.022038684287221815,-0.02177947686767578,0.0002592074195460342,
1729,sp500,20,434,125,125,classical,0,-0.020695894148339413,-0.019230746573311943,0.00146514757502747,
1729,sp500,20,434,125,125,classical,1,-0.020695894148339413,-0.02059295867919922,0.00010293546914019389,
1729,sp500,20,434,125,125,classical,2,-0.020695894148339413,-0.02048650513567243,0.00020938901266698284,
1730,reit,15,633,125,1020,fiedler,0,-0.013438817832943607,-0.014763298314852518,-0.0013244804819089115,
1730,reit,15,633,125,1020,fiedler,1,-0.013438817832943607,-0.01550224881327939,-0.002063430980335783,
1730,reit,15,633,125,1020,fiedler,2,-0.013438817832943607,-0.015021209761215409,-0.0015823919282718021,
1730,reit,15,633,125,1020,classical,0,-0.013362064330664674,-0.0147194123209524,-0.0013573479902877252,
1730,reit,15,633,125,1020,classical,1,-0.013362064330664674,-0.015381884754529092,-0.002019820423864418,
1730,reit,15,633,125,1020,classical,2,-0.013362064330664674,-0.014922991135877552,-0.001560926805212878,
1731,reit,15,349,125,3963,fiedler,0,-0.025331998719735866,-0.02560576045479856,-0.0002737617350626956,
1731,reit,15,349,125,3963,fiedler,1,-0.025331998719735866,-0.025357784819273626,-2.5786099537759843e-05,
1731,reit,15,349,125,3963,fiedler,2,-0.025331998719735866,-0.025305593311247734,2.6405408488132387e-05,
1731,reit,15,349,125,3963,classical,0,-0.025027486977699565,-0.025041487263752882,-1.4000286053316574e-05,
1731,reit,15,349,125,3963,classical,1,-0.025027486977699565,-0.0250081845134161,1.930246428346466e-05,
1731,reit,15,349,125,3963,classical,2,-0.025027486977699565,-0.02505576971997984,-2.828274228027644e-05,
1732,sp500,31,741,125,1608,fiedler,0,-0.014709735100496783,-0.01494843488420759,-0.00023869978371080826,
1732,sp500,31,741,125,1608,fiedler,1,-0.014709735100496783,-0.014993606889997211,-0.00028387178950042835,
1732,sp500,31,741,125,1608,fiedler,2,-0.014709735100496783,-0.014939400791713171,-0.00022966569121638837,
1732,sp500,31,741,125,1608,classical,0,-0.016007046064278895,-0.017607504856654573,-0.001600458792375678,
1732,sp500,31,741,125,1608,classical,1,-0.016007046064278895,-0.01689193007114955,-0.0008848840068706558,
1732,sp500,31,741,125,1608,classical,2,-0.016007046064278895,-0.016360640145438057,-0.00035359408115916147,
1733,sp500,17,397,125,405,fiedler,0,-0.011223500474781777,-0.01089450431605748,0.0003289961587242974,
1733,sp500,17,397,125,405,fiedler,1,-0.011223500474781777,-0.011402248334612163,-0.00017874785983038564,
1733,sp500,17,397,125,405,fiedler,2,-0.011223500474781777,-0.011802961068289621,-0.000579460593507844,
1733,sp500,17,397,125,405,classical,0,-0.010355693245069048,-0.010904188162667411,-0.0005484949175983637,
1733,sp500,17,397,125,405,classical,1,-0.010355693245069048,-0.011412472412109376,-0.0010567791670403285,
1733,sp500,17,397,125,405,classical,2,-0.010355693245069048,-0.011287533203125002,-0.0009318399580559543,
1734,sp500,26,664,125,1815,fiedler,0,-0.012747051194296618,-0.012205935782296316,0.0005411154120003019,
1734,sp500,26,664,125,1815,fiedler,1,-0.012747051194296618,-0.012400850437709263,0.0003462007565873549,
1734,sp500,26,664,125,1815,fiedler,2,-0.012747051194296618,-0.012095477303641184,0.0006515738906554339,
1734,sp500,26,664,125,1815,classical,0,-0.012378093934748346,-0.012052200683593748,0.00032589325115459783,
1734,sp500,26,664,125,1815,classical,1,-0.012378093934748346,-0.012278560485839843,9.953344890850299e-05,
1734,sp500,26,664,125,1815,classical,2,-0.012378093934748346,-0.012307985691615512,7.010824313283433e-05,
1735,reit,14,548,125,4485,fiedler,0,-0.016806029413040928,-0.016336088290979836,0.0004699411220610919,
1735,reit,14,548,125,4485,fiedler,1,-0.016806029413040928,-0.016658663237021667,0.00014736617601926114,
1735,reit,14,548,125,4485,fiedler,2,-0.016806029413040928,-0.01663616356257689,0.00016986585046403768,
1735,reit,14,548,125,4485,classical,0,-0.016803516322086848,-0.017024187459908243,-0.00022067113782139533,
1735,reit,14,548,125,4485,classical,1,-0.016803516322086848,-0.01712862945523873,-0.00032511313315188375,
1735,reit,14,548,125,4485,classical,2,-0.016803516322086848,-0.01717916596117185,-0.0003756496390850024,
1736,sp500,33,742,125,796,fiedler,0,-0.09408965570189322,-0.09365666029575892,0.0004329954061342983,
1736,sp500,33,742,125,796,fiedler,1,-0.09408965570189322,-0.09461176197160995,-0.0005221062697167295,
1736,sp500,33,742,125,796,fiedler,2,-0.09408965570189322,-0.09536004799979074,-0.0012703922978975213,
1736,sp500,33,742,125,796,classical,0,-0.09654098955898163,-0.09594546163504465,0.000595527923936981,
1736,sp500,33,742,125,796,classical,1,-0.09654098955898163,-0.09659325928606306,-5.2269727081430406e-05,
1736,sp500,33,742,125,796,classical,2,-0.09654098955898163,-0.09749607058279855,-0.0009550810238169172,
1737,reit,23,311,125,1940,fiedler,0,-0.11564024074146671,-0.09827889422494297,0.01736134651652374,
1737,reit,23,311,125,1940,fiedler,1,-0.11564024074146671,-0.10368847123602244,0.01195176950544427,
1737,reit,23,311,125,1940,fiedler,2,-0.11564024074146671,-0.10388511670527112,0.011755124036195594,
1737,reit,23,311,125,1940,classical,0,-0.11243941761614418,-0.09471214693171667,0.017727270684427504,
1737,reit,23,311,125,1940,classical,1,-0.11243941761614418,-0.10237334037115407,0.010066077244990104,
1737,reit,23,311,125,1940,classical,2,-0.11243941761614418,-0.10431821342083357,0.008121204195310608,
1738,reit,17,526,125,577,fiedler,0,-0.033560023197711855,-0.03190109820432792,0.0016589249933839367,
1738,reit,17,526,125,577,fiedler,1,-0.033560023197711855,-0.030770685458261653,0.002789337739450202,
1738,reit,17,526,125,577,fiedler,2,-0.033560023197711855,-0.03076037975876559,0.0027996434389462657,
1738,reit,17,526,125,577,classical,0,-0.03282647509724455,-0.031352346710598084,0.001474128386646463,
1738,reit,17,526,125,577,classical,1,-0.03282647509724455,-0.030245843987544912,0.0025806311096996347,
1738,reit,17,526,125,577,classical,2,-0.03282647509724455,-0.03154427849771314,0.00128219659953141,
1739,sp500,29,298,125,1557,fiedler,0,-0.015408995002264872,-0.01580879673549107,-0.0003998017332261985,
1739,sp500,29,298,125,1557,fiedler,1,-0.015408995002264872,-0.01609518168422154,-0.0006861866819566683,
1739,sp500,29,298,125,1557,fiedler,2,-0.015408995002264872,-0.016600382114955355,-0.0011913871126904823,
1739,sp500,29,298,125,1557,classical,0,-0.015601168187071152,-0.016766163269042966,-0.0011649950819718133,
1739,sp500,29,298,125,1557,classical,1,-0.015601168187071152,-0.0165284861101423,-0.0009273179230711477,
1739,sp500,29,298,125,1557,classical,2,-0.015601168187071152,-0.016479362915039063,-0.0008781947279679105,
1740,reit,21,496,125,1435,fiedler,0,-0.03352899511235568,-0.03284236884361697,0.0006866262687387076,
1740,reit,21,496,125,1435,fiedler,1,-0.03352899511235568,-0.034358821021049646,-0.0008298259086939666,
1740,reit,21,496,125,1435,fiedler,2,-0.03352899511235568,-0.03505419529120988,-0.0015252001788541997,
1740,reit,21,496,125,1435,classical,0,-0.034562725657395,-0.034705756407161566,-0.00014303074976656366,
1740,reit,21,496,125,1435,classical,1,-0.034562725657395,-0.036018503294460436,-0.0014557776370654335,
1740,reit,21,496,125,1435,classical,2,-0.034562725657395,-0.03594117174570833,-0.0013784460883133273,
1741,reit,14,695,125,3111,fiedler,0,-0.018327774780703916,-0.01751532717068407,0.0008124476100198445,
1741,reit,14,695,125,3111,fiedler,1,-0.018327774780703916,-0.017684173169215615,0.0006436016114883016,
1741,reit,14,695,125,3111,fiedler,2,-0.018327774780703916,-0.017742595970253582,0.000585178810450334,
1741,reit,14,695,125,3111,classical,0,-0.0186728916001221,-0.017917527770162377,0.000755363829959721,
1741,reit,14,695,125,3111,classical,1,-0.0186728916001221,-0.01796254412368673,0.0007103474764353669,
1741,reit,14,695,125,3111,classical,2,-0.0186728916001221,-0.017928495071743353,0.0007443965283787449,
1742,reit,22,407,125,3533,fiedler,0,-0.02579668860955365,-0.0239451897520104,0.0018514988575432482,
1742,reit,22,407,125,3533,fiedler,1,-0.02579668860955365,-0.024222436999210648,0.0015742516103430006,
1742,reit,22,407,125,3533,fiedler,2,-0.02579668860955365,-0.024403841805261013,0.0013928468042926356,
1742,reit,22,407,125,3533,classical,0,-0.025437047099762782,-0.023559934977279217,0.0018771121224835652,
1742,reit,22,407,125,3533,classical,1,-0.025437047099762782,-0.02391850662824984,0.001518540471512942,
1742,reit,22,407,125,3533,classical,2,-0.025437047099762782,-0.024400763404484653,0.0010362836952781292,
1743,reit,20,434,125,2794,fiedler,0,-0.014549384712639857,-0.012553972224609562,0.0019954124880302952,
1743,reit,20,434,125,2794,fiedler,1,-0.014549384712639857,-0.012797504394238586,0.0017518803184012714,
1743,reit,20,434,125,2794,fiedler,2,-0.014549384712639857,-0.012642231449876197,0.0019071532627636598,
1743,reit,20,434,125,2794,classical,0,-0.013926695054344908,-0.012911326948203699,0.0010153681061412095,
1743,reit,20,434,125,2794,classical,1,-0.013926695054344908,-0.012705276966938918,0.0012214180874059906,
1743,reit,20,434,125,2794,classical,2,-0.013926695054344908,-0.012661266443820481,0.0012654286105244269,
1744,sp500,13,273,125,1499,fiedler,0,-0.018322483882849676,-0.024284890747070315,-0.0059624068642206395,
1744,sp500,13,273,125,1499,fiedler,1,-0.018322483882849676,-0.031866636239188055,-0.01354415235633838,
1744,sp500,13,273,125,1499,fiedler,2,-0.018322483882849676,-0.03105820050048828,-0.012735716617638605,
1744,sp500,13,273,125,1499,classical,0,-0.019611614441916215,-0.028486064967564177,-0.008874450525647962,
1744,sp500,13,273,125,1499,classical,1,-0.019611614441916215,-0.03487205503627232,-0.015260440594356103,
1744,sp500,13,273,125,1499,classical,2,-0.019611614441916215,-0.031618389561244416,-0.012006775119328201,
1745,sp500,20,516,125,1434,fiedler,0,-0.020346341066119378,-0.020153123709542413,0.00019321735657696487,
1745,sp500,20,516,125,1434,fiedler,1,-0.020346341066119378,-0.020628765363420756,-0.00028242429730137783,
1745,sp500,20,516,125,1434,fiedler,2,-0.020346341066119378,-0.0207147574898856,-0.0003684164237662234,
1745,sp500,20,516,125,1434,classical,0,-0.021439463920224062,-0.021750738542829242,-0.0003112746226051795,
1745,sp500,20,516,125,1434,classical,1,-0.021439463920224062,-0.021751124180385044,-0.00031166026016098136,
1745,sp500,20,516,125,1434,classical,2,-0.021439463920224062,-0.02172114710344587,-0.0002816831832218071,
1746,sp500,35,641,125,1176,fiedler,0,-0.014671168142736639,-0.01310780780029297,0.0015633603424436687,
1746,sp500,35,641,125,1176,fiedler,1,-0.014671168142736639,-0.014228368870326451,0.0004427992724101871,
1746,sp500,35,641,125,1176,fiedler,2,-0.014671168142736639,-0.014140039088657923,0.0005311290540787154,
1746,sp500,35,641,125,1176,classical,0,-0.013770237309781658,-0.012645397269112723,0.0011248400406689354,
1746,sp500,35,641,125,1176,classical,1,-0.013770237309781658,-0.01365006573486328,0.00012017157491837731,
1746,sp500,35,641,125,1176,classical,2,-0.013770237309781658,-0.013932872924804687,-0.00016263561502302855,
1747,reit,19,629,125,3324,fiedler,0,-0.025709779762869384,-0.02559470182819119,0.0001150779346781941,
1747,reit,19,629,125,3324,fiedler,1,-0.025709779762869384,-0.025655707583036758,5.4072179832626716e-05,
1747,reit,19,629,125,3324,fiedler,2,-0.025709779762869384,-0.025596306774684573,0.00011347298818481164,
1747,reit,19,629,125,3324,classical,0,-0.025497468141355572,-0.025513843493983106,-1.637535262753384e-05,
1747,reit,19,629,125,3324,classical,1,-0.025497468141355572,-0.025624233372914723,-0.00012676523155915123,
1747,reit,19,629,125,3324,classical,2,-0.025497468141355572,-0.025686503968160555,-0.0001890358268049827,
1748,reit,22,337,125,3168,fiedler,0,-0.019473483726534315,-0.01889073965604247,0.0005827440704918446,
1748,reit,22,337,125,3168,fiedler,1,-0.019473483726534315,-0.018646614813791453,0.0008268689127428619,
1748,reit,22,337,125,3168,fiedler,2,-0.019473483726534315,-0.018580673169415245,0.0008928105571190705,
1748,reit,22,337,125,3168,classical,0,-0.019615322455285696,-0.019139411766573293,0.0004759106887124026,
1748,reit,22,337,125,3168,classical,1,-0.019615322455285696,-0.01884266413052035,0.0007726583247653455,
1748,reit,22,337,125,3168,classical,2,-0.019615322455285696,-0.01870762173561429,0.0009077007196714067,
1749,sp500,36,650,125,1734,fiedler,0,-0.015732095557179835,-0.014999880693708148,0.0007322148634716866,
1749,sp500,36,650,125,1734,fiedler,1,-0.015732095557179835,-0.015346839651925225,0.00038525590525461013,
1749,sp500,36,650,125,1734,fiedler,2,-0.015732095557179835,-0.015122701651436945,0.0006093939057428902,
1749,sp500,36,650,125,1734,classical,0,-0.015923082930976905,-0.015415306919642857,0.000507776011334048,
1749,sp500,36,650,125,1734,classical,1,-0.015923082930976905,-0.01561345098876953,0.00030963194220737407,
1749,sp500,36,650,125,1734,classical,2,-0.015923082930976905,-0.01578183239746094,0.00014125053351596653,
1750,sp500,39,411,125,544,fiedler,0,-0.02384976118648683,-0.023282051600864957,0.0005677095856218735,
1750,sp500,39,411,125,544,fiedler,1,-0.02384976118648683,-0.023379191894531248,0.0004705692919555818,
1750,sp500,39,411,125,544,fiedler,2,-0.02384976118648683,-0.02357751712472098,0.0002722440617658507,
1750,sp500,39,411,125,544,classical,0,-0.023510962409068692,-0.023284966884068083,0.00022599552500060863,
1750,sp500,39,411,125,544,classical,1,-0.023510962409068692,-0.023361725333077565,0.00014923707599112657,
1750,sp500,39,411,125,544,classical,2,-0.023510962409068692,-0.023594693402971538,-8.373099390284605e-05,
1751,sp500,39,430,125,1650,fiedler,0,-0.03270979505091227,-0.030930788504464284,0.0017790065464479837,
1751,sp500,39,430,125,1650,fiedler,1,-0.03270979505091227,-0.031747893354143415,0.0009619016967688521,
1751,sp500,39,430,125,1650,fiedler,2,-0.03270979505091227,-0.032122890607561384,0.000586904443350883,
1751,sp500,39,430,125,1650,classical,0,-0.032682610463535586,-0.03112689562988281,0.001555714833652775,
1751,sp500,39,430,125,1650,classical,1,-0.032682610463535586,-0.03206221859305245,0.0006203918704831349,
1751,sp500,39,430,125,1650,classical,2,-0.032682610463535586,-0.03208013127790178,0.000602479185633803,
1752,sp500,26,528,125,957,fiedler,0,-0.08489054862437895,-0.08627545143345425,-0.0013849028090753002,
1752,sp500,26,528,125,957,fiedler,1,-0.08489054862437895,-0.0862067470703125,-0.0013161984459335585,
1752,sp500,26,528,125,957,fiedler,2,-0.08489054862437895,-0.08639279004778179,-0.001502241423402842,
1752,sp500,26,528,125,957,classical,0,-0.08503541870823192,-0.08694644158063616,-0.0019110228724042444,
1752,sp500,26,528,125,957,classical,1,-0.08503541870823192,-0.08676907222202845,-0.0017336535137965348,
